indice_tiempo,m_animales_vivos,m_carne_despojos_comestibles,m_pescados_crustaceos_moluscos_demas_invertebrados,m_leche_productos_lacteos_huevos_ave_miel_natural,m_demas_productos_origen_animal_ncp,m_plantas_vivas_productos_floricultura,m_hortalizas_plantas_raices_tuberculos_alimenticios,m_frutas_frutos_comestibles,m_cafe_te_yerba_mate_especias,m_cereales,m_productos_molineria_malta_almidon,m_semillas_frutos_oleaginosos_semillas_frutos,m_gomas_resinas_demas_jugos_emtractos_vegetales,m_materias_trenzables_demas_productos_origen_vegetal_ncp,m_grasas_aceites_animales_vegetales_,m_preparaciones_carne_pescado_crustaceos_moluscos,m_azucares_articulos_confiteria,m_cacao_preparaciones,m_preparaciones_base_cereales_leche_productos_pasteleria,m_preparaciones_hortalizas_frutas_otros_frutos_demas,m_preparaciones_alimenticias_diversas,m_bebidas_liquidos_alcoholicos_vinagre,m_residuos_desperdicios_industrias_alimentarias,m_tabaco_sucedaneos_tabaco_elaborados,m_sal_azufre_tierras_piedras_yesos_cales_cementos,m_minerales_metaliferos_escorias_cenizas,m_combustibles_minerales_aceites_minerales_prod_destilacion,m_productos_quimicos_inorganicos_compuestos_inorganicos,m_productos_quimicos_organicos,m_productos_farmaceuticos,m_abonos,m_extractos_curtientes_tintoreos_taninos_pigmentos,m_aceites_esenciales_resinoides_preparaciones_perfumeria,m_jabon_agentes_superficie_organicos_preparaciones_lavar,m_materias_albuminoideas_productos_base_almidon,m_polvoras_emplosivos_articulos_pirotecnia_fosforos,m_productos_fotograficos_cinematograficos,m_productos_diversos_industrias_quimicas,m_plastico_manufacturas,m_caucho_manufacturas,m_pieles_emcepto_peleteria_cueros,m_manufacturas_cuero_articulos_guarnicioneria_talabarteria,m_peleteria_confecciones_peleteria,m_madera_carbon_vegetal_manufacturas_madera,m_corcho_manufacturas,m_manufacturas_esparteria_cesteria,m_pastas_madera_otras_materias_fibrosas_celulosicas,m_papel_carton_manufacturas_pasta_celulosa_papel_carton,m_productos_editoriales_prensa_demas_industrias_graficas,m_seda,m_lana_pelo_fino_ordinario_hilados_tejidos_crin,m_algodon,m_demas_fibras_temtiles_vegetales_hilados_papel,m_filamentos_sinteticos_artificiales,m_fibras_sinteticas_artificiales_discontinuas,m_guata_fieltro_telas_sin_tejer_hilados_especiales,m_alfombras_demas_revestimientos_suelo_materia_temtil,m_tejidos_especiales_superficies_textiles,m_telas_impregnadas_recubiertas_revestidas,m_tejido_punto,m_prendas_complementos_accesorios_vestir_punto,m_prendas_complementos_accesorios_vestir_emcepto_punto,m_demas_articulos_textiles_confeccionados,m_calzado_polainas_articulos_analogos_partes,m_sombreros_demas_tocados_sus_partes,m_paraguas_sombrillas_quitasoles_bastones_bastones,m_plumas_plumon_preparados_flores_artificiales,m_manufacturas_piedra_fraguable_cemento,m_productos_ceramicos,m_vidrio_manufacturas,m_perlas_piedras_preciosas_semipreciosas_metales_preciosos,m_fundicion_hierro_acero,m_manufacturas_fundicion_hierro_acero,m_cobre_manufacturas_cobre,m_niquel_manufacturas,m_aluminio_manufacturas,m_plomo_manufacturas,m_cinc_manufacturas,m_estano_manufacturas,m_demas_metales_comunes_manufacturas,m_herramientas_utiles_articulos_cuchilleria,m_manufacturas_diversas_metal_comun,m_reactores_nucleares_calderas_maquinas,m_maquinas_aparatos_material_electrico_partes,m_vehiculos_material_para_vias_ferreas_similares_partes,m_vehiculos_automoviles_tractores_demas_vehiculos,m_aeronaves_vehiculos_espaciales_partes,m_barcos_demas_artefactos_flotantes,m_instrumentos_aparatos_optica_fotografia_cinematografias,m_aparatos_relojeria_partes,m_instrumentos_musicales_partes_accesorios,m_armas_municiones_partes_accesorios,m_muebles_mobiliario_medicoquirurgico_articulos_cama,m_juguetes_juegos_articulos_recreo_deporte_partes,m_manufacturas_diversas,m_objetos_arte_coleccion_antiguedades,m_resto,m_total
2000-07-01,1.152538,12.293964,1.978059,3.623622,1.33968,1.242571,3.716464,11.221626,6.842122,0.397223,2.098613,4.094651,2.60154,0.072852,3.813141,5.847783,2.316299,7.178038,3.885702,9.142015,20.295271,4.927789,3.184652,1.963262,5.011961,14.801658,110.813292,23.523344,112.17628,52.937626,26.947825,21.587422,13.024283,15.692918,5.432628,1.327107,11.564426,51.397936,92.316479,39.622755,3.220808,3.487256,0.630099,9.736592,2.303549,0.18907,6.262178,64.839153,20.537445,0.101736,0.78832,6.7551,1.149504,12.868061,12.288099,3.693216,2.110242,1.318702,5.152818,3.213796,7.189528,8.533288,9.492182,12.332894,0.476766,0.228066,0.369156,5.608426,9.685497,10.10476,2.153603,27.210675,32.682519,11.635004,0.6311,16.565041,0.199127,1.406016,0.407887,1.353307,13.268126,9.887136,343.151644,378.256676,0.527742,270.938186,34.440643,3.682229,54.747693,4.486944,1.203301,1.348312,19.584776,18.461048,5.727697,0.161462,9.399,2201.590618
2000-08-01,1.060768,12.674713,1.708454,3.303798,1.470026,3.032202,4.385133,12.866025,4.362707,4.410377,1.075213,3.66109,2.242456,0.130192,3.544665,7.635031,2.458162,6.308131,4.969877,10.374614,12.90817,5.947008,3.451849,0.682513,5.974998,15.222289,111.218321,36.530634,127.395929,57.146847,35.638754,21.054199,14.971211,16.047532,6.006119,0.738845,11.105697,43.320047,100.111655,36.191743,2.860888,3.437762,0.154384,10.260838,3.029434,0.257588,5.193029,64.518172,18.74509,0.325296,1.026699,8.594415,1.846502,15.077682,14.161892,3.730486,1.770404,2.283611,4.480476,4.404802,13.025451,15.589056,10.66318,16.309062,0.779918,1.662877,0.601911,5.556171,8.646896,10.293388,3.38741,28.10794,36.247943,9.596071,0.639794,16.463048,0.176901,0.830898,1.020634,0.96242,16.202154,10.595419,410.670545,415.037482,0.44733,223.674589,21.468623,0.213021,60.466289,4.089922,1.650608,1.138115,23.559861,12.339806,7.24649,0.640456,10.063262,2319.562385
2000-09-01,0.73927,13.212834,1.468534,3.092887,0.944049,3.148864,3.754423,12.571446,5.595644,2.74153,1.846321,6.026605,2.634641,0.138126,3.173529,7.609562,2.379366,4.434706,4.765522,10.066949,13.323497,5.770289,3.551548,0.518886,4.106144,15.228796,73.020385,28.253903,130.24233,57.180828,31.421912,19.631036,16.397394,14.314949,5.08052,1.867251,11.908811,54.291209,91.342106,32.819134,2.12982,4.946294,0.140801,8.837522,1.19811,0.502657,4.588405,59.186792,16.714384,0.306508,0.344677,9.367328,0.564091,10.050479,11.681318,2.608641,1.959029,1.578412,3.306518,3.64253,13.425957,19.358503,10.073446,24.078291,0.896965,1.20694,0.51286,4.807667,7.727141,9.889886,1.42751,32.861098,32.526796,10.097398,0.649016,15.961339,0.155424,0.079107,0.526757,0.995361,13.442166,8.691452,346.365721,332.31759,0.422083,213.270245,18.587028,7.466016,53.676749,3.73,0.955495,0.55388,20.759931,13.640396,7.269671,0.444748,10.634459,2083.755144
2000-10-01,1.31754,13.287204,1.880709,2.544567,1.597135,1.243713,4.253865,15.377212,4.363255,2.666837,1.398868,4.950373,3.325428,0.197293,4.064437,7.656761,3.399651,4.363513,4.006448,13.459829,17.670756,7.531511,3.783818,0.527327,5.761684,19.25049,62.557468,25.920538,143.134932,60.636444,40.224265,22.269456,14.119824,15.023933,5.853259,4.635922,11.891146,45.020734,104.698941,37.230116,2.752242,5.960004,0.139761,9.684342,1.888355,0.23851,7.050823,62.45148,17.804883,0.12918,0.57018,7.192923,0.440926,10.279517,11.94106,2.801738,1.511401,2.040038,3.602264,2.445978,10.235795,15.100077,10.623267,25.462558,0.717672,0.692734,0.402036,4.739765,7.575571,10.928863,3.597778,30.258104,37.972955,13.356096,0.598451,16.643925,0.240018,1.329288,0.381737,2.182185,14.682837,9.537672,359.83187,401.445746,0.697632,205.596664,37.788761,5.370545,58.079876,3.689992,1.687885,1.27265,24.091476,22.320331,6.407134,0.073098,11.73,2251.365851
2000-11-01,0.533945,14.90887,1.959658,2.250496,1.339486,1.394113,3.256291,19.093282,3.446358,0.929386,1.722571,3.976544,3.424946,0.111005,5.602498,7.547705,3.412025,4.079421,4.525432,12.982864,21.144351,7.453148,4.286557,1.373984,5.401465,13.574895,66.639717,40.027125,137.506088,49.566378,11.310584,22.90533,15.722698,16.835458,5.48971,3.143795,17.115923,37.318101,108.901124,35.921657,3.626714,5.52152,0.469069,10.219433,3.029923,0.299492,8.273275,66.937231,18.22907,0.085751,0.607239,4.6542,0.361716,8.201008,10.165119,4.231469,2.44665,2.154888,3.78201,3.939256,9.452749,13.240145,9.447544,20.434534,0.675155,1.032133,0.251244,5.189021,6.583085,12.229851,3.840624,28.760619,36.792976,12.00269,0.923618,16.937948,0.244998,0.86785,0.438912,1.606535,19.951989,10.541997,363.805658,376.101631,0.402372,206.29522,17.110225,1.827799,53.062521,4.417993,1.925595,0.682432,24.601204,28.882268,7.679831,0.028888,10.981987,2184.621858
2000-12-01,1.126567,14.096035,1.938406,2.49401,1.226376,0.774758,1.837569,20.154905,4.263974,0.420187,1.720749,11.33739,2.393838,0.136454,3.671474,8.390224,2.346574,4.039494,3.016617,14.374721,14.411941,5.697862,2.963482,1.596646,4.650537,12.86709,53.801982,23.816569,103.968462,47.245131,5.574979,20.342824,14.667433,13.24844,5.464515,1.935429,13.386814,33.357784,100.532554,36.119457,3.370446,5.03697,0.238968,9.393688,1.981881,0.176732,6.648599,57.047083,16.07604,0.070907,0.799492,4.716858,0.052735,10.45229,10.72654,3.694925,1.261714,1.809514,3.780521,4.932951,6.145997,9.258397,7.80244,11.689045,0.695352,0.592045,0.201688,5.033758,8.085158,11.087784,1.887496,28.157344,35.016089,11.581282,0.476274,18.606404,0.130894,0.469816,0.531216,0.371682,38.762036,10.145569,330.314105,296.747396,0.384268,256.921312,90.541187,1.285897,57.711918,3.772972,1.397737,0.53538,20.757079,18.834636,8.431861,0.094829,12.423473,2064.560923
2001-01-01,1.164459,12.45364,1.092255,2.718674,1.282937,0.53924,0.986533,13.513858,3.221977,0.568826,1.366787,21.353504,2.518132,0.155283,4.50181,8.803757,3.21751,4.546885,2.571639,11.363356,19.5163,4.034669,3.195645,3.055258,6.218244,16.425179,64.147206,27.811538,126.774517,48.254106,0.719745,30.869099,12.057511,15.025658,6.151299,0.765981,10.841425,40.903281,105.642243,35.552359,2.77027,6.860349,0.058833,10.207792,2.091251,0.205268,6.414799,73.17739,16.905533,0.108968,1.600074,6.220986,0.204993,12.768276,11.313374,3.836134,1.072354,2.261854,3.551222,6.53892,7.287705,9.654954,7.218332,9.426078,0.562687,0.322565,0.145512,5.586864,7.099304,8.816178,2.842778,38.444432,43.365364,9.729716,0.494872,17.99325,0.142121,0.632268,0.618903,1.738907,16.773096,9.202644,314.241855,293.152684,1.685709,162.117583,18.964712,4.710004,65.886812,2.486429,1.209145,0.85993,14.943895,10.725821,10.626505,0.078297,10.196504,1954.05538
2001-02-01,1.078974,9.831236,1.484678,2.010463,0.952396,0.72309,1.104794,13.93351,2.598133,2.079547,1.324259,7.424176,2.365517,0.715919,2.596594,8.456648,2.937249,6.620482,2.703033,9.212011,11.522563,2.535916,2.721231,1.98975,4.274581,15.326986,69.402295,29.681514,112.086482,55.967198,6.213587,21.324005,11.233091,13.234257,6.009347,1.069143,10.850069,29.678233,95.802658,28.309131,1.993681,4.790381,0.473676,8.729866,1.016822,0.141937,5.896894,61.131598,17.6196,0.136073,1.177845,5.02839,0.125027,10.061162,10.840092,3.27041,1.651711,1.728306,4.042721,5.030803,12.360507,11.864071,5.847318,10.340658,0.445283,0.161359,0.233049,4.165964,6.024885,8.190192,3.129341,21.106454,36.555235,11.149485,0.550787,16.194871,0.102303,1.092918,0.122695,0.431171,13.193273,7.477571,285.392342,258.773555,0.69316,178.164588,8.659795,2.778802,50.457253,2.589732,0.776222,0.748057,14.102747,8.573225,7.898765,0.001626,9.267,1753.888
2001-03-01,0.592302,13.416003,2.893515,3.042519,1.473677,0.675644,2.321336,11.460937,4.157494,0.344755,1.615367,9.285337,2.997951,0.290594,2.68237,11.237839,3.779026,8.486433,4.471163,11.739633,22.101323,3.930468,3.751492,2.28746,4.526318,15.459206,82.812722,26.776786,129.17962,68.349257,17.980051,21.973938,13.844788,12.858292,6.44335,0.492242,9.358464,35.266255,106.575472,35.972725,2.814513,5.258025,0.26519,10.462583,1.439941,0.166266,6.0063,67.508155,21.513329,0.198172,1.321633,7.026528,0.36656,10.131751,9.916757,3.189249,2.24464,1.602586,4.171162,5.162669,16.496629,19.855907,7.569637,19.286545,0.513562,0.161299,0.217687,5.721698,7.649552,9.220913,8.337235,35.537574,44.05411,9.682484,0.69776,16.849486,0.268953,0.124001,0.65769,0.579457,19.836485,10.03477,320.890011,264.368191,7.348137,208.134151,16.951591,0.148531,55.48344,2.564473,1.133069,1.779727,17.38254,11.258752,7.444742,0.214581,8.834998,2034.960501
2001-04-01,0.363733,13.422145,1.878953,3.303655,1.904785,0.676356,3.238428,10.564379,5.271266,1.822092,1.175023,15.040945,2.251546,0.140053,3.970576,7.245549,3.738908,8.108267,4.286973,9.792779,22.78732,4.320163,2.978536,2.164251,4.543253,13.547095,64.756352,28.764581,120.368621,59.970058,15.370803,18.759898,13.207514,12.948245,6.320902,0.474968,9.787356,32.854778,95.426759,32.895851,1.739484,3.477851,0.135536,8.27329,2.572375,0.147359,5.412461,56.623284,23.217887,0.102142,1.253417,4.59123,0.294172,7.998217,11.522136,3.457851,1.842979,1.415862,3.805649,4.113288,11.631727,16.272905,6.911002,22.375552,0.774494,0.250095,0.31392,4.819986,7.332527,9.580708,2.139182,31.566409,52.239031,9.629347,0.590798,16.546946,0.072598,0.126524,0.478801,0.501407,16.370018,8.477968,322.194532,260.874579,6.803237,191.496446,26.039196,0.278727,46.37998,2.422531,0.552062,0.90497,16.104927,11.140782,5.306306,0.056103,5.989777,1917.986285
2001-05-01,0.774036,13.019243,3.331063,4.196274,1.467541,0.773149,4.806447,11.406148,6.772726,0.449839,1.316573,4.534103,2.244782,0.201291,3.419414,6.089785,4.058376,9.88783,5.389662,10.288695,14.013046,5.291538,3.731276,2.164597,4.153446,12.119217,70.790728,28.711556,121.939161,57.261306,11.574551,21.243966,14.401049,14.158119,5.944996,0.851961,11.365934,44.097468,97.139459,39.892276,3.123906,4.343371,0.778619,9.73622,2.773463,0.143262,5.359458,68.728145,15.247597,0.154502,1.360247,7.224579,0.389229,8.258988,10.656589,3.923888,2.311946,1.342301,4.502749,5.180341,10.100419,16.078695,9.347789,23.804228,0.843289,0.388728,0.333389,5.00796,7.696602,11.237028,3.634407,29.380885,44.499313,10.415181,2.171644,14.826048,0.279616,0.654109,0.77169,0.631975,22.329047,8.435935,371.31824,292.022065,0.341817,187.388163,59.800841,3.678248,61.922393,3.848255,1.45964,0.935793,16.822885,15.210964,6.521485,0.092754,5.736,2080.779547
2001-06-01,0.730606,11.116332,1.711888,4.213342,1.518276,0.934823,2.399886,10.43213,5.176571,0.433174,0.902216,6.18139,2.306173,0.090413,4.162075,4.885898,3.596702,9.543424,4.371366,8.227174,13.145818,4.094814,3.121413,2.183074,4.759347,12.591034,85.06248,25.721364,105.566202,52.271062,25.519792,19.243968,12.598471,13.426952,4.774509,0.298089,8.457246,40.275933,91.868383,29.77308,1.981106,3.908454,0.779314,7.287093,2.314273,0.160746,4.687404,59.672983,13.643249,0.066604,0.948608,7.710684,0.965417,10.020538,11.34765,3.096989,1.519431,1.332193,2.909216,4.88241,6.801474,9.634496,8.276284,12.578764,0.560918,0.289053,0.309912,5.105412,5.789247,9.173051,2.97065,32.009359,41.084775,9.848943,0.589084,16.007488,0.072366,0.455382,0.239936,0.748979,12.517932,8.116588,322.620462,231.680126,0.506924,143.190044,10.988799,5.816767,52.607156,2.534832,1.046992,1.1653,16.5433,19.843504,6.302817,0.428033,1.955283,1777.331684
2001-07-01,0.80726,9.302609,1.63702,3.504571,1.202279,1.370329,2.411985,9.790984,4.566212,0.697886,1.38251,9.181872,2.725272,0.055368,2.927664,4.90717,3.269292,7.794875,5.270651,7.293887,14.440574,4.470797,2.723592,1.047545,3.992115,20.136067,85.228981,17.231276,117.266743,57.253638,27.625212,17.675298,13.692286,15.062942,5.590266,0.271295,11.424084,46.449941,82.359119,34.305407,1.535635,4.836222,0.119677,7.565759,2.38512,0.109976,5.763583,62.709383,13.912554,0.155146,0.430113,8.959192,0.735504,11.654238,10.220341,3.47607,1.502138,1.077205,4.158103,4.219656,5.822129,8.717068,5.950596,11.972147,0.377582,0.211958,0.36561,4.838391,7.468848,8.659232,1.583986,25.293484,32.602235,8.701628,0.577915,13.592147,0.134757,0.393726,0.476001,0.531244,13.860803,7.303858,301.5417,200.66959,0.310691,207.234756,0.519651,0.155718,48.668744,2.469102,1.120829,1.482831,16.690748,18.83297,5.094008,0.0246,1.225118,1769.34889
2001-08-01,1.181725,8.170244,2.000884,4.855661,1.545644,1.079092,2.731051,11.997242,3.811196,1.194662,0.991347,10.349409,2.80564,0.153907,3.065451,3.664685,3.343953,5.681713,3.067689,8.703561,13.791535,4.827567,3.431945,1.294227,2.98102,11.3613,98.064829,24.239054,115.358476,53.830077,31.374988,19.530078,16.619595,15.013594,5.703608,1.048303,10.288366,50.017994,83.807131,37.092188,1.026909,3.486803,0.951771,7.054312,2.807913,0.291649,5.311417,53.470464,17.833449,0.085138,0.612094,10.862723,1.436436,11.142834,12.981594,3.434831,1.818244,1.861803,3.994645,3.190565,9.324499,13.184602,7.985845,16.161777,0.431478,0.628821,0.319447,4.24306,6.220122,8.586134,2.943122,23.149976,30.340748,7.710457,0.538591,17.947499,0.117712,0.405159,0.477481,0.672811,14.685428,8.210375,321.292918,228.20959,0.382517,182.100405,3.755999,1.205204,47.363858,2.680156,0.915797,0.879941,17.294747,10.795726,6.034938,0.071286,1.266479,1822.26093
2001-09-01,0.321566,8.712206,1.505303,3.281053,1.23231,2.856346,3.165707,10.5668,2.626412,1.585903,1.246923,5.712864,1.998727,0.345846,1.297944,4.044097,2.583962,3.977099,3.435794,6.497614,17.394559,4.022063,2.928288,1.440223,4.123138,12.191227,55.996417,20.362839,107.632505,48.743807,17.260508,16.201372,12.94429,13.276267,3.892801,1.801503,10.109468,36.743427,70.062503,25.806646,1.644801,4.196671,0.516013,5.830054,2.276188,0.430326,3.943721,47.377488,10.608224,0.054156,0.463675,4.962852,0.69192,7.603522,8.145009,2.031345,1.24891,0.695053,2.757226,1.483685,12.028105,15.312824,7.575534,19.760388,0.621511,1.111594,0.359219,3.018451,6.882946,6.470043,1.614425,17.377609,25.881542,5.866608,0.529862,12.602393,0.075139,0.103892,0.413883,1.037853,9.431463,6.851768,263.959928,141.633581,0.499506,120.708687,1.987102,10.991929,41.750106,3.145831,0.648539,0.475166,15.008707,11.429606,5.687894,0.952915,0.797,1431.492715
2001-10-01,0.966977,10.018171,1.478359,2.857198,2.028745,1.068773,3.270251,14.221801,2.156679,2.06668,0.828742,9.55453,2.356501,0.049941,2.908507,7.0416,2.816225,3.824245,4.465497,7.485818,8.411958,5.786519,3.245065,1.781036,3.249958,9.527126,43.130028,25.273769,102.547419,49.167632,15.150048,17.455923,14.384653,13.854607,4.661351,1.63994,10.340967,34.452581,79.177263,25.328209,2.091154,3.920314,0.174773,6.655738,1.442409,0.257686,3.895722,50.922705,12.36461,0.095839,0.372051,5.093621,0.454897,6.630947,6.869647,2.574844,1.254768,0.891644,2.634181,2.051953,10.281903,14.116917,8.605301,25.783431,0.778138,0.752174,0.404383,3.48821,5.838595,9.074599,2.045697,21.588163,25.856538,6.731265,0.505482,12.425047,0.07632,0.237301,0.156628,0.725231,11.486978,7.74599,281.993925,167.887107,0.359658,132.804367,0.123682,3.886465,49.226586,2.583888,1.049806,1.035174,16.42315,18.605885,5.635656,0.069245,0.766407,1511.836087
2001-11-01,0.847014,12.166061,1.4976,2.801356,1.857,0.662631,1.780011,14.993715,1.646485,0.253095,0.762549,4.587871,2.567406,0.281066,1.351763,6.308466,3.312674,4.197572,3.25095,10.591649,7.501272,5.43582,3.292854,2.787842,2.625439,12.309798,43.870677,18.357436,97.432783,55.130621,17.884046,14.798047,11.35899,12.8299,4.278969,1.487479,9.785519,30.725633,75.164457,21.458671,3.635217,3.355094,0.28708,6.252847,2.061103,0.253471,4.556735,48.871562,10.051819,0.016856,0.279849,4.257287,0.140932,5.260015,6.762054,3.022671,0.968855,1.329684,2.660628,1.236242,7.28541,9.118892,6.393237,14.441672,0.401058,0.262,0.350417,3.867102,5.040425,8.105007,1.03975,32.402814,28.545501,5.079797,0.511986,11.34906,0.058725,0.042648,0.40911,0.633033,9.49539,6.335001,238.234639,126.557661,0.358066,103.307149,5.114281,1.352304,33.839386,2.190705,0.898613,0.337393,12.124123,20.849341,5.616816,1.054061,1.238115,1333.733876
2001-12-01,0.615387,8.968996,1.19992,2.404163,0.935764,0.300562,0.823486,12.507523,1.463958,0.132433,0.882349,2.546217,0.940958,0.046795,1.636184,4.643911,1.656588,3.44089,2.19144,6.452421,6.070416,3.882425,1.627921,2.323311,1.943658,9.189512,34.609749,16.758825,66.321896,32.369869,1.030581,10.513377,8.475135,7.740789,2.262089,0.776596,6.720956,21.385805,52.923924,12.104743,1.798297,2.471251,0.07213,3.562832,1.671175,0.062192,2.872797,31.108766,9.561168,0.063132,0.1137,1.893423,0.075279,3.141444,4.764556,1.752899,0.500955,0.964795,1.595033,1.051471,3.447616,4.002496,4.438457,7.637342,0.157949,0.185398,0.145365,2.075879,3.205166,5.111503,1.191029,15.258777,18.672508,3.888487,0.141763,6.850019,0.011171,0.243411,0.196026,0.884752,6.710811,4.249315,177.000432,95.873136,0.237846,59.991772,37.983318,0.659082,23.709641,1.910868,0.671776,0.433699,7.177482,9.289028,3.211144,0.012009,3.12,931.90529
2002-01-01,0.100739,3.167153,0.200884,2.439545,0.959296,0.101551,0.466139,6.282433,1.708278,0.157399,0.428542,3.374205,1.924547,0.060481,1.601173,2.653428,1.84065,3.735544,1.819049,5.78324,5.775036,1.642065,1.891722,4.627696,1.456872,4.495449,28.368228,25.24887,80.041894,32.626181,0.323309,13.662361,8.273167,9.380247,3.563671,0.652404,4.976431,23.064293,56.569293,15.111848,1.064635,2.62949,0.135998,2.172536,1.275632,0.127742,3.73263,32.636615,9.113958,0.00518,0.181101,1.128385,0.055107,3.828605,4.249197,1.943003,0.232979,1.517259,2.10648,1.806544,2.840043,4.401909,1.987529,5.070282,0.268929,0.065914,0.096166,2.436097,2.727806,4.196482,0.878225,10.114033,30.733692,1.743101,0.18264,6.894817,0.006172,0.064756,0.11007,0.452696,6.112295,4.861305,158.530399,77.403732,0.108973,48.52794,0.449396,2.079558,23.016774,1.772083,0.302952,0.485661,7.350478,5.579621,4.620575,0.230082,3.378341,850.579913
2002-02-01,0.037294,2.398828,0.411517,1.270334,0.727575,0.078125,0.286772,3.712008,1.082389,0.093158,0.454898,4.203544,1.1957,0.150781,0.823276,2.029318,1.629338,4.295012,1.256483,1.848443,5.472453,1.262275,0.864331,2.11486,1.763901,16.638155,34.357279,15.960766,56.482852,45.634277,0.253777,11.919222,5.62908,6.24269,3.209476,0.086529,3.716485,15.748766,34.453536,11.46291,1.801683,1.604321,0.003047,1.422827,0.4588,0.028535,2.05977,22.100848,5.589828,0.008482,0.405623,0.392906,0.086382,1.56663,3.060546,1.619287,0.232477,0.708618,2.01818,1.353129,2.867448,2.634799,1.32537,3.439871,0.063588,0.138516,0.107522,1.000336,1.704056,2.591022,0.922235,12.703723,12.614257,1.002523,0.113727,4.889593,0.005266,0.743055,0.000646,0.28475,7.861218,3.207632,89.686816,40.44456,0.1208,41.403116,17.186528,1.648091,15.00758,0.289567,0.172608,0.176891,2.720049,3.910683,4.008804,0.0,2.982,627.759578
2002-03-01,0.21334,2.101766,1.191079,1.027071,0.690362,0.110254,0.370276,4.077325,1.953926,0.21131,0.162659,6.06488,1.285883,0.524864,1.025626,2.399252,1.930024,3.645853,1.187919,0.978555,5.096774,0.716785,0.819821,0.757985,0.988137,12.622918,41.800583,18.239546,48.773544,32.682322,0.446269,7.433375,6.579393,6.619714,2.847505,0.259799,5.372118,12.862792,30.364397,10.01464,1.134514,1.355915,0.011287,2.959731,0.656302,0.022997,2.086322,23.675251,4.676288,0.008654,0.317696,0.765846,0.0,1.840919,1.776368,1.06744,0.18598,0.331798,1.518106,0.293003,3.344985,3.779408,0.875978,2.066784,0.060457,0.007678,0.046002,1.048847,2.206839,2.689901,0.846207,6.02481,10.56592,1.202208,0.334508,4.657774,0.038659,0.274188,0.543822,0.473323,4.242531,3.417767,73.345597,39.114548,0.149621,58.558833,15.628361,9.599807,14.096564,0.284661,0.062754,0.121432,3.340798,2.843742,1.84515,0.000508,4.014,592.89003
2002-04-01,0.421376,1.104607,0.593731,0.850654,0.559771,0.035841,0.154379,3.263364,2.954434,0.158465,0.197067,8.610223,1.117853,0.214309,3.165168,0.954542,1.462335,4.438968,1.493919,1.464048,5.042916,0.336971,0.760442,1.530548,1.975251,12.188663,31.497577,17.992973,72.783031,36.675847,0.604216,10.523798,7.172642,6.945474,3.055367,0.095551,7.305519,19.834223,33.964049,11.158742,2.522729,0.601865,0.019262,2.024083,0.961759,0.000161,3.663062,23.35006,4.043632,0.015767,0.345065,0.589028,0.04417,1.662209,3.010684,1.325017,0.037654,0.279314,2.21671,0.277975,2.166545,2.053369,0.835349,1.936145,0.041232,0.029662,0.051459,0.961758,1.359465,2.636883,0.683214,7.699967,12.754322,0.766089,0.303857,3.960637,0.052551,0.62585,0.228521,0.568824,3.805619,3.068717,78.29499,40.763191,0.003312,52.284456,0.017271,6.267623,15.124271,0.215041,0.060117,0.120037,2.338357,1.912319,1.615382,0.003635,4.741,612.000097
2002-05-01,0.272912,0.97081,0.231151,0.884259,1.669039,0.019817,0.332775,3.906533,3.327814,0.118054,0.233076,9.564693,1.665699,0.014074,1.909289,0.603834,1.732178,4.489525,1.386436,1.362019,4.974371,0.949838,1.278171,2.66577,2.030229,22.536872,55.564627,20.155375,88.79321,40.916255,10.697294,14.767733,6.898146,10.279408,5.508138,0.207882,5.973646,25.617305,45.01754,18.040398,2.302508,0.400755,0.066364,2.565594,1.704149,0.012321,4.006206,22.441012,2.407142,0.055639,0.324305,0.439884,0.117643,2.016276,2.815704,1.741,0.148599,0.377793,2.780852,0.560186,1.563241,3.149059,1.101022,2.060004,0.024156,0.021508,0.01749,1.443066,1.950914,3.203772,2.051188,13.679593,29.04078,1.171136,0.503819,5.735276,0.066079,0.692282,0.175397,0.773814,7.459925,2.566338,91.76427,62.847851,0.138126,65.541329,70.24242,0.047279,16.495071,0.450058,0.03445,0.122124,1.712274,2.882989,1.567927,0.005647,4.621,861.772801
2002-06-01,0.252648,0.441791,0.213584,0.624693,1.67036,0.068652,0.584536,2.70049,2.814553,0.336148,0.313264,3.556543,1.222215,0.05294,1.82087,0.60747,1.551102,6.109204,0.886191,1.75498,3.655455,0.483056,1.214116,0.830857,1.705916,18.021565,52.530791,17.909918,80.392053,27.13019,23.759014,11.861434,6.464831,8.336594,3.566417,0.265825,3.150804,19.115993,44.337794,15.948694,2.228632,0.465288,0.017915,1.474135,1.724871,0.028918,2.892235,19.949498,1.478538,0.029312,0.177503,1.242187,0.064596,2.342137,4.441214,0.972003,0.287249,0.173812,2.238573,0.274631,1.187679,1.705737,0.80466,1.234884,0.024477,0.007684,0.045629,1.121962,1.736131,3.639409,1.050112,12.286265,10.759221,1.102403,0.397336,5.351344,0.073897,1.010537,0.193887,0.74734,3.350335,2.761396,97.957502,40.551193,4.885671,51.286732,0.029394,0.819152,14.124567,0.168927,0.030819,0.207058,3.094989,1.805883,1.177061,0.012796,5.231,682.741867
